purchase_date,discounted_price_$,actual_price_$,discount_percentage_%,rating,rating_count,revenue_$,selling_price_$,sales_volume,price_change_%,quantity_change_%,PED
2023-05-27,249.0,399.0,38.0,4.0,6558.0,1632942.0,150.0,6558.0,-98.26446280991736,307.07635009310985,-3.1249990211325733
2023-05-28,,,,,,1632942.0,,,,,
2023-05-29,1863.0,3298.0,88.0,7.8,142959.0,177779036.0,1435.0,142959.0,-112.74323335522249,-17.698292044198748,1.126273313768162
2023-05-30,,,,,,177779036.0,,,,,
2023-05-31,,,,,,177779036.0,,,,,
2023-06-01,,,,,,177779036.0,,,,,
2023-06-02,260.0,1299.0,136.0,6.699999999999999,8775.0,870213.0,1039.0,8775.0,-63.63636363636363,-189.85044512261356,
2023-06-03,1799.0,19999.0,91.0,4.2,13937.0,25072663.0,18200.0,13937.0,135.31003647487938,-95.5591455409832,-0.706223633002449
2023-06-04,17189.0,25990.0,73.0,8.3,15065.0,33371620.0,8801.0,15065.0,2235.3572587868002,-130.6279466166772,0.4976170889976521
2023-06-05,1692.0,2598.0,84.0,8.0,6568.0,9797110.0,906.0,6568.0,-30.442758692779226,16546.62905807267,1666.2436528645667
2023-06-06,,,,,,9797110.0,,,,,
2023-06-07,,,,,,9797110.0,,,,,
2023-06-08,,,,,,9797110.0,,,,,
2023-06-09,,,,,,9797110.0,,,,,
2023-06-10,,,,,,9797110.0,,,,,
2023-06-11,,,,,,9797110.0,,,,,
2023-06-12,2138.0,3889.0,80.0,8.6,277288.0,196857572.0,1751.0,277288.0,-115.44251361069254,905.1571467728435,-20.8774016643671
2023-06-13,3249.0,6375.0,49.0,4.0,4978.0,16173522.0,3126.0,4978.0,538.1381381381382,10059.183673469388,18.692567875364432
2023-06-14,149.0,499.0,70.0,4.1,25607.0,3815443.0,350.0,25607.0,-33.46666666666667,-65.84640418267178,1.9675220373308295
2023-06-15,,,,,,3815443.0,,,,,
2023-06-16,349.0,599.0,42.0,4.2,284.0,99116.0,250.0,284.0,-97.85994998213648,-77.62017336485421,0.7931760988946258
2023-06-17,3498.0,3875.0,10.0,3.4,12185.0,42623130.0,377.0,12185.0,287.88788788788787,1951.3468013468012,6.778148312049565
2023-06-18,,,,,,42623130.0,,,,,
2023-06-19,399.0,1099.0,64.0,4.2,24269.0,9683331.0,700.0,24269.0,-44.91228070175438,-64.65542351159269,1.439593414125306
2023-06-20,599.0,599.0,0.0,4.0,26423.0,15827377.0,0.0,26423.0,242.2857142857143,255.67371113205007,1.0552570624553952
2023-06-21,,,,,,15827377.0,,,,,
2023-06-22,1223.0,3298.0,185.0,13.3,12379.0,4158897.0,2075.0,12379.0,121.89628437202273,144.47650165475363,-5.827297011043972
2023-06-23,,,,,,4158897.0,,,,,
2023-06-24,6199.0,10999.0,44.0,4.2,10429.0,64649371.0,4800.0,10429.0,817.3477898248541,61247.05882352941,74.93390156062425
2023-06-25,,,,,,64649371.0,,,,,
2023-06-26,,,,,,64649371.0,,,,,
2023-06-27,1999.0,3990.0,50.0,4.0,30254.0,60477746.0,1991.0,30254.0,470.8154506437768,-19.998942274638388,-0.0424772429351936
2023-06-28,,,,,,60477746.0,,,,,
2023-06-29,1516.0,3389.0,108.0,8.2,13450.0,10347456.0,1873.0,13450.0,268.77263779527556,-82.05358352199562,-0.5361826259085419
2023-06-30,499.0,999.0,50.0,4.1,4859.0,2424641.0,500.0,4859.0,-25.724907063197023,-68.83658286300667,2.6758729465532944
2023-07-01,,,,,,2424641.0,,,,,
2023-07-02,2237.81,3899.0,43.0,3.9,11004.0,24624861.24,1661.19,11004.0,254.45454545454544,236.41088352185875,0.9290888598572512
2023-07-03,3999.0,6999.0,43.0,4.1,10229.0,40905771.0,3000.0,10229.0,600.6006006006006,57.58742874749654,0.0958830688645817
2023-07-04,7390.0,20000.0,63.0,4.1,2581.0,19073590.0,12610.0,2581.0,2400.0,-89.62245185155402,-0.0373426882714808
2023-07-05,,,,,,19073590.0,,,,,
2023-07-06,,,,,,19073590.0,,,,,
2023-07-07,1187.0,1929.0,38.0,4.1,1662.0,1972794.0,742.0,1662.0,28.685790527018007,372.1590909090909,12.973639006342498
2023-07-08,2188.0,2798.0,57.0,8.3,3771.0,2584259.0,610.0,3771.0,-108.840096632251,164.0599232117089,-10.03601699983437
2023-07-09,,,,,,2584259.0,,,,,
2023-07-10,3578.0,5198.0,73.0,7.300000000000001,4651.0,14169079.0,1620.0,4651.0,0.37629325057576324,60.629955437235935,4.221212404675168
2023-07-11,,,,,,14169079.0,,,,,
2023-07-12,24998.0,34998.0,57.0,8.2,38250.0,478467750.0,10000.0,38250.0,2591.3229545334807,-90.33366973047228,-0.0434526319200497
2023-07-13,6499.0,8499.0,24.0,4.1,313836.0,2039620164.0,2000.0,313836.0,-22.729339030820984,0.0,0.0
2023-07-14,,,,,,2039620164.0,,,,,
2023-07-15,,,,,,2039620164.0,,,,,
2023-07-16,,,,,,2039620164.0,,,,,
2023-07-17,658.0,1479.0,59.0,8.3,189201.0,109498879.0,821.0,189201.0,83.19533364829023,1084.5276255471686,-0.4835149641444034
2023-07-18,15490.0,20990.0,26.0,4.2,32916.0,509868840.0,5500.0,32916.0,16.617589866103664,73.26034319402042,4.408602197088513
2023-07-19,1148.0,2400.0,105.0,8.5,30372.0,15934878.0,1252.0,30372.0,-11.063550420168056,-9.94826451449643,1.8246942883882054
2023-07-20,660.0,1100.0,40.0,3.6,91.0,60060.0,440.0,91.0,8.910891089108919,-99.47474747474747,-11.16327721661054
2023-07-21,4528.0,5994.0,53.0,8.3,68587.0,105131183.0,1466.0,68587.0,158.20253751288234,688.4134975027339,0.40913406988099865
2023-07-22,,,,,,105131183.0,,,,,
2023-07-23,1563.0,3098.0,50.0,3.5,2283.0,3568329.0,1535.0,2283.0,-5.8358662613981815,1070.7692307692307,-183.48076923076903
2023-07-24,,,,,,3568329.0,,,,,
2023-07-25,6499.0,8999.0,28.0,4.0,7807.0,50737693.0,2500.0,7807.0,309.23146884947704,-95.6364022536219,-0.3092712478760508
2023-07-26,,,,,,50737693.0,,,,,
2023-07-27,4179.0,11439.0,88.0,8.4,22408.0,64423979.0,7260.0,22408.0,1981.311475409836,339.0606199215336,0.2320215709389313
2023-07-28,504.0,1398.0,126.0,7.6,738.0,191240.0,894.0,738.0,-130.06503251625813,-143.90851698096793,2.393940450172991
2023-07-29,,,,,,191240.0,,,,,
2023-07-30,1656.0,2695.0,39.0,4.4,6027.0,9980712.0,1039.0,6027.0,-18.20940819423369,162.15745976511528,-8.905147165434247
2023-07-31,799.0,1999.0,60.0,3.3,576.0,460224.0,1200.0,576.0,904.5226130653266,-93.85796545105566,-0.1037651951375559
2023-08-01,199.0,499.0,60.0,4.1,13045.0,2595955.0,300.0,13045.0,25.062656641604008,-70.348229303996,-2.806894349229441
2023-08-02,39246.0,68389.0,114.0,8.3,563.0,12510541.0,29143.0,563.0,4121.388295116405,-177.15278153332565,1.6486161697925628
2023-08-03,,,,,,12510541.0,,,,,
2023-08-04,,,,,,12510541.0,,,,,
2023-08-05,,,,,,12510541.0,,,,,
2023-08-06,649.0,999.0,35.0,3.8,49.0,31801.0,350.0,49.0,-47.42105263157895,-99.57227653631286,2.0997483398334564
2023-08-07,1398.0,2348.0,83.0,8.5,66414.0,35636386.0,950.0,66414.0,-14.474627283544486,412.845341778195,4.975543872502662
2023-08-08,,,,,,35636386.0,,,,,
2023-08-09,15999.0,24500.0,35.0,4.0,11206.0,179284794.0,8501.0,11206.0,426.8817204301075,972.3444976076556,2.277784339483929
2023-08-10,299.0,990.0,70.0,4.5,2453.0,733447.0,691.0,2453.0,-44.99999999999999,-89.03687150837989,1.9785971446306645
2023-08-11,2493.0,4798.0,130.0,11.6,2233.0,1565047.0,2305.0,2233.0,158.94108949995126,-224.06180237063052,4.16292150256702
2023-08-12,30615.0,52992.0,250.0,21.0,64422.0,505809940.0,22377.0,64422.0,1150.6544028503204,1303.2824848017192,2.2083413398941434
2023-08-13,,,,,,505809940.0,,,,,
2023-08-14,299.0,599.0,50.0,4.0,171.0,51129.0,300.0,171.0,20.04008016032064,-68.21561338289963,-3.4039591078066924
2023-08-15,1663.0,2534.0,35.0,7.699999999999999,14399.0,1872356.0,871.0,14399.0,-108.98997060476405,72.51440863706468,-6.291790294548568
2023-08-16,269.0,800.0,66.0,3.6,10134.0,2726046.0,531.0,10134.0,-19.91991991991992,7879.527559055118,-395.5602025877419
2023-08-17,,,,,,2726046.0,,,,,
2023-08-18,,,,,,2726046.0,,,,,
2023-08-19,15838.0,22098.0,95.0,8.399999999999999,20227.0,298732433.0,6260.0,20227.0,3307.3668961088993,1080.5394901030318,-3.4672083699428367
2023-08-20,,,,,,298732433.0,,,,,
2023-08-21,548.0,1499.0,105.0,8.2,52071.0,14558829.0,951.0,52071.0,-181.6809468911552,33925.73310775654,-376.96550033136873
2023-08-22,,,,,,14558829.0,,,,,
2023-08-23,,,,,,14558829.0,,,,,
2023-08-24,1298.0,2498.0,104.0,8.600000000000001,101682.0,35525518.0,1200.0,101682.0,-191.2852246962469,312.43547279710623,-3.248219145541005
2023-08-25,599.0,2499.0,76.0,3.9,58162.0,34839038.0,1900.0,58162.0,-79.17326443870323,20379.577464788734,-257.4047894736842
2023-08-26,1241.0,2657.0,179.0,21.1,11813.0,4508760.0,1416.0,11813.0,-194.12715436723317,13005.587477209005,-260.70029721822436
2023-08-27,,,,,,4508760.0,,,,,
2023-08-28,,,,,,4508760.0,,,,,
2023-08-29,,,,,,4508760.0,,,,,
2023-08-30,299.0,999.0,70.0,4.3,8891.0,2658409.0,700.0,8891.0,-47.39336492890995,502.7796610169492,-10.608650847457628
2023-08-31,1299.0,2499.0,48.0,4.3,301.0,390999.0,1200.0,301.0,400.8016032064128,121.32352941176472,0.302702205882353
2023-09-01,,,,,,390999.0,,,,,
2023-09-02,,,,,,390999.0,,,,,
2023-09-03,,,,,,390999.0,,,,,
2023-09-04,199.0,299.0,33.0,4.0,43994.0,8754806.0,100.0,43994.0,0.0,44.66475946203676,inf
2023-09-05,599.0,990.0,39.0,3.9,16166.0,9683434.0,391.0,16166.0,-80.2,-38.21281149671304,0.4764689712807112
2023-09-06,4406.0,7895.0,85.0,8.5,6759.0,12981261.0,3489.0,6759.0,-24.365715585227775,70602.19970792261,5763.232755599034
2023-09-07,6296.63,8977.0,93.0,8.7,21739.0,42768833.07,2680.37,21739.0,254.73721796410874,228.2482359378658,0.9710097447853796
2023-09-08,8832.0,12998.0,96.0,7.199999999999999,10068.0,5606460.0,4166.0,10068.0,135.74133083110007,27.353775761212297,-0.1653466212501166
2023-09-09,,,,,,5606460.0,,,,,
2023-09-10,,,,,,5606460.0,,,,,
2023-09-11,279.0,599.0,53.0,3.5,1367.0,381393.0,320.0,1367.0,50.125313283208015,-82.79421019509125,-1.6517444933920706
2023-09-12,,,,,,381393.0,,,,,
2023-09-13,,,,,,381393.0,,,,,
2023-09-14,1499.0,1499.0,0.0,4.3,9331.0,13987169.0,0.0,9331.0,-46.44515898535191,1514.359861591695,-32.605332712270425
2023-09-15,,,,,,13987169.0,,,,,
2023-09-16,1929.0,2498.0,69.0,7.8,11833.0,15756027.0,569.0,11833.0,-18.249692682850927,811.7956702584934,20.110564639313537
2023-09-17,499.0,1299.0,62.0,4.3,30411.0,15175089.0,800.0,30411.0,-93.78468899521532,86.58199889563778,-0.9231997229319062
2023-09-18,929.0,1300.0,29.0,3.9,1672.0,1553288.0,371.0,1672.0,-59.36230071897468,543.0769230769231,-9.14851541297039
2023-09-19,,,,,,1553288.0,,,,,
2023-09-20,,,,,,1553288.0,,,,,
2023-09-21,,,,,,1553288.0,,,,,
2023-09-22,999.0,1599.0,38.0,4.3,12093.0,12080907.0,600.0,12093.0,899.375,173.10298102981028,0.1924703055230691
2023-09-23,,,,,,12080907.0,,,,,
2023-09-24,1599.0,4999.0,68.0,4.0,67951.0,108653649.0,3400.0,67951.0,66.63333333333334,195.1568065328816,2.928816506246347
2023-09-25,2398.0,4394.0,104.0,7.9,11319.0,4422481.0,1996.0,11319.0,-60.690837206883515,-27.752708649141674,-2.4529125103550067
2023-09-26,,,,,,4422481.0,,,,,
2023-09-27,,,,,,4422481.0,,,,,
2023-09-28,,,,,,4422481.0,,,,,
2023-09-29,399.0,699.0,43.0,3.4,3454.0,1378146.0,300.0,3454.0,-86.01720344068814,-96.26949496695036,1.1191888496274067
2023-09-30,,,,,,1378146.0,,,,,
2023-10-01,7398.0,16998.0,133.0,8.1,5110.0,13443690.0,9600.0,5110.0,507.10153835996675,3065.2352277503946,6.698308900157719
2023-10-02,,,,,,13443690.0,,,,,
2023-10-03,,,,,,13443690.0,,,,,
2023-10-04,6698.0,10004.0,89.0,8.1,4262.0,24820238.0,3306.0,4262.0,1036.1676579987782,1817.2204387372924,4.249122622869178
2023-10-05,970.0,1999.0,51.0,4.4,184.0,178480.0,1029.0,184.0,401.0025062656641,-93.34779464931307,-0.2327860629067245
2023-10-06,199.0,1899.0,90.0,3.9,7928.0,1577672.0,1700.0,7928.0,444.1260744985673,-81.97936082193027,-0.1845857866248623
2023-10-07,182.0,599.0,70.0,4.0,9378.0,1706796.0,417.0,9378.0,-25.03128911138923,342.9853566367501,-13.702264997638167
2023-10-08,,,,,,1706796.0,,,,,
2023-10-09,,,,,,1706796.0,,,,,
2023-10-10,,,,,,1706796.0,,,,,
2023-10-11,279.0,1299.0,79.0,4.0,5072.0,1415088.0,1020.0,5072.0,-16.031027795733678,96.20889748549324,-6.001417919760405
2023-10-12,,,,,,1415088.0,,,,,
2023-10-13,,,,,,1415088.0,,,,,
2023-10-14,719.0,1499.0,52.0,4.1,1045.0,751355.0,780.0,1045.0,50.05005005005005,103.70370370370372,2.072
2023-10-15,6999.0,16990.0,59.0,3.8,110.0,769890.0,9991.0,110.0,1600.7007007007007,-88.14655172413794,-0.0550674786895214
2023-10-16,,,,,,769890.0,,,,,
2023-10-17,2949.0,4849.0,39.0,4.2,7968.0,23497632.0,1900.0,7968.0,142.5712856428214,647.4671669793621,4.541357427339456
2023-10-18,,,,,,23497632.0,,,,,
2023-10-19,689.0,1500.0,54.0,4.2,42301.0,29145389.0,811.0,42301.0,401.6722408026756,52123.456790123455,129.7661413842374
2023-10-20,522.0,550.0,5.0,4.4,12179.0,6357438.0,28.0,12179.0,10.220440881763526,-19.816972809269863,-1.9389547905540516
2023-10-21,299.0,499.0,40.0,4.5,21010.0,6281990.0,200.0,21010.0,150.7537688442211,124.05886744161243,0.8229238206960293
2023-10-22,,,,,,6281990.0,,,,,
2023-10-23,5514.0,7594.0,28.0,8.2,14417.0,20842277.0,2080.0,14417.0,176.1705539486535,11186.163892308516,-85.51403576942926
2023-10-24,293.0,499.0,41.0,4.1,1456.0,426608.0,206.0,1456.0,-2.1568627450980427,-54.42879499217528,25.235168587281223
2023-10-25,,,,,,426608.0,,,,,
2023-10-26,,,,,,426608.0,,,,,
2023-10-27,6499.0,8999.0,28.0,4.0,7807.0,50737693.0,2500.0,7807.0,0.0,0.0,0.0564046589649413
2023-10-28,1199.0,3500.0,66.0,4.3,1802.0,2160598.0,2301.0,1802.0,-23.245614035087712,178.9473684210526,-7.698113207547171
2023-10-29,,,,,,2160598.0,,,,,
2023-10-30,299.0,499.0,40.0,3.9,1015.0,303485.0,200.0,1015.0,-95.66086956521738,5.8394160583941535,-0.0610428912567337
2023-10-31,,,,,,303485.0,,,,,
2023-11-01,,,,,,303485.0,,,,,
2023-11-02,230.0,999.0,77.0,4.2,1528.0,351440.0,769.0,1528.0,-66.68889629876625,-89.55499350604963,1.3428771276232143
2023-11-03,349.0,899.0,61.0,4.1,14896.0,5198704.0,550.0,14896.0,-55.02751375687844,31593.617021276597,-574.1421856866538
2023-11-04,7799.0,12500.0,38.0,4.0,5160.0,40242840.0,4701.0,5160.0,-34.175882043180614,6431.645569620254,-188.1925259893508
2023-11-05,8599.0,8995.0,4.0,4.4,9734.0,83702666.0,396.0,9734.0,800.4004004004005,243250.0,303.91039269634814
2023-11-06,299.0,799.0,63.0,4.4,28791.0,8608509.0,500.0,28791.0,-95.82222222222222,3091.9068736141908,-32.267117187532136
2023-11-07,2299.0,3999.0,43.0,3.8,282.0,648318.0,1700.0,282.0,29.000000000000004,-68.56187290969899,-2.364202514127552
2023-11-08,1049.0,2299.0,54.0,3.9,1779.0,1866171.0,1250.0,1779.0,-8.003201280512206,-94.70283468318247,11.833119193663649
2023-11-09,,,,,,1866171.0,,,,,
2023-11-10,,,,,,1866171.0,,,,,
2023-11-11,,,,,,1866171.0,,,,,
2023-11-12,149.0,399.0,63.0,4.0,1423.0,212027.0,250.0,1423.0,-99.16857678683058,-69.74271741441633,0.7032743604290391
2023-11-13,,,,,,212027.0,,,,,
2023-11-14,637.0,1499.0,58.0,4.1,24.0,15288.0,862.0,24.0,-90.62539086929333,-99.77099236641222,1.100916546780023
2023-11-15,675.63,1498.0,115.0,8.399999999999999,16625.0,3399397.07,822.37,16625.0,-103.12670102683104,124.71010034464544,-5.975376432619904
2023-11-16,3253.0,6496.0,156.0,12.3,33819.0,43655937.0,3243.0,33819.0,351.52267895772536,-58.59875976682592,-1.320345291118573
2023-11-17,4799.0,5795.0,17.0,3.9,3815.0,18308185.0,996.0,3815.0,-20.507544581618653,304.9893842887474,-14.872057601772363
2023-11-18,,,,,,18308185.0,,,,,
2023-11-19,,,,,,18308185.0,,,,,
2023-11-20,,,,,,18308185.0,,,,,
2023-11-21,,,,,,18308185.0,,,,,
2023-11-22,,,,,,18308185.0,,,,,
2023-11-23,,,,,,18308185.0,,,,,
2023-11-24,,,,,,18308185.0,,,,,
2023-11-25,29999.0,39999.0,25.0,4.2,7298.0,218932702.0,10000.0,7298.0,2979.214780600462,-30.994704992435707,-0.0104036490400966
2023-11-26,1698.0,8998.0,161.0,8.1,30564.0,35509036.0,7300.0,30564.0,5.283177734272499,-84.00000434028667,0.36910518827222677
2023-11-27,,,,,,35509036.0,,,,,
2023-11-28,1499.0,6990.0,79.0,3.9,21796.0,32672204.0,5491.0,21796.0,1651.8796992481202,357.1308724832215,0.2161966592638528
2023-11-29,,,,,,32672204.0,,,,,
2023-11-30,1799.0,2599.0,31.0,3.6,771.0,1387029.0,800.0,771.0,-67.80626780626781,-71.97382769901854,1.0614627530401473
2023-12-01,,,,,,1387029.0,,,,,
2023-12-02,2448.0,3098.0,42.0,8.1,138754.0,178674996.0,650.0,138754.0,906.040268456376,1673.0684021046804,
2023-12-03,,,,,,178674996.0,,,,,
2023-12-04,,,,,,178674996.0,,,,,
2023-12-05,1919.0,3998.0,104.0,8.4,1863.0,1771851.0,2079.0,1863.0,1981.712244395171,-45.12011458337377,-0.3557105777266097
2023-12-06,719.0,1295.0,44.0,4.2,17218.0,12379742.0,576.0,17218.0,-25.78796561604585,-54.658450518776,2.1195332478947577
2023-12-07,1679.0,1999.0,16.0,4.1,72563.0,121833277.0,320.0,72563.0,34.16107382550335,1165.0453277545328,34.10447030165528
2023-12-08,6198.0,10498.0,100.0,7.5,2974.0,1577826.0,4300.0,2974.0,352.4122615077389,-183.67556484333767,1.487975668769676
2023-12-09,1398.0,2198.0,84.0,8.0,5855.0,5271445.0,800.0,5855.0,-157.3422241668667,-77.04046814966419,0.7083904574624733
2023-12-10,1601.0,3890.0,59.0,4.2,156.0,249756.0,2289.0,156.0,130.17751479289942,-95.57321225879684,-0.7341760396243938
2023-12-11,5999.0,9999.0,40.0,4.2,1191.0,7144809.0,4000.0,1191.0,412.7692307692308,290.4918032786885,0.70376322076462
2023-12-12,2439.0,2545.0,4.0,4.1,25.0,60975.0,106.0,25.0,-74.53726863431716,-98.72708757637476,1.3245332084910948
2023-12-13,,,,,,60975.0,,,,,
2023-12-14,,,,,,60975.0,,,,,
2023-12-15,4054.0,10696.0,234.0,16.0,26978.0,28037620.0,6642.0,26978.0,2084.00813326212,-118.35969040019673,-1.0862310852767227
2023-12-16,,,,,,28037620.0,,,,,
2023-12-17,,,,,,28037620.0,,,,,
2023-12-18,948.0,2298.0,122.0,8.2,204.0,106046.0,1350.0,204.0,-141.87740096038416,2776.807741386644,-61.64748928079134
2023-12-19,349.0,399.0,13.0,4.4,18757.0,6546193.0,50.0,18757.0,-93.34889148191364,324.84711211778034,-3.479924688561722
2023-12-20,3599.0,7950.0,55.0,4.2,136.0,489464.0,4351.0,136.0,118.10699588477368,-99.56671339365364,-0.843021301556022
2023-12-21,,,,,,489464.0,,,,,
2023-12-22,499.0,1299.0,62.0,4.1,2740.0,1367260.0,800.0,2740.0,-13.3422281521014,296.5267727930535,-22.22468162083937
2023-12-23,20999.0,29990.0,30.0,4.3,9499.0,199469501.0,8991.0,9499.0,1665.1559741024134,-92.5968934853598,-0.0556085405364342
2023-12-24,799.0,1989.0,60.0,4.3,70.0,55930.0,1190.0,70.0,-52.58641239570918,-94.53978159126363,1.7977986571865412
2023-12-25,1059.0,3999.0,74.0,4.3,140035.0,148297065.0,2940.0,140035.0,301.90954773869345,555.2264645330339,1.839049041978591
2023-12-26,2049.0,2199.0,7.0,4.3,178912.0,366590688.0,150.0,178912.0,-72.47809762202752,903.3761426728732,-12.46412602306382
2023-12-27,89.0,99.0,10.0,4.2,241.0,21449.0,10.0,241.0,-95.04752376188094,-96.24727499221426,1.0126226458391383
2023-12-28,6800.0,11500.0,41.0,4.1,10308.0,70094400.0,4700.0,10308.0,283.461153717906,2237.4149659863947,7.893197839069754
2023-12-29,,,,,,70094400.0,,,,,
2023-12-30,12498.0,32998.0,86.0,8.6,31031.0,232391469.0,20500.0,31031.0,1227.7844442498028,-12.34790183202604,-0.45037340375943824
2023-12-31,399.0,1099.0,64.0,4.2,24270.0,9683730.0,700.0,24270.0,-94.5047252362618,74.1407763507211,-0.7845192519778156
